District,year,month,mean
Koderma,2019,5,26.204743003399223
Pakur,2019,5,25.343318918030402
Sahibganj,2019,5,24.849545242379676
Dumka,2019,5,25.242229618135866
Gumla,2019,5,22.638689240363504
Jamtara,2019,5,25.15839027447202
Latehar,2019,5,24.384059769097576
Palamu,2019,5,26.27469730771447
Pashchim Singhbhum,2019,5,24.82204273088877
Seraikela_Kharsawan,2019,5,25.555716910319152
Simdega,2019,5,24.965797115020514
Deoghar,2019,5,24.589070151170414
Godda,2019,5,25.094234620502615
Lohardaga,2019,5,22.473057742406077
Ranchi,2019,5,23.708832495064343
Dhanbad,2019,5,25.377010823549607
Purba Singhbhum,2019,6,25.21014379522143
Bokaro,2019,6,24.22917854962691
Chatra,2019,6,26.50992381687372
Garhwa,2019,6,27.369543444871738
Giridih,2019,6,25.755190086352737
Hazaribag,2019,6,25.011892458828804
Koderma,2019,6,27.314094962984925
Pakur,2019,6,26.268307695619225
Sahibganj,2019,6,26.010284967922015
Dumka,2019,6,26.09361768583832
Gumla,2019,6,24.053384470695782
Jamtara,2019,6,26.64560892948066
Latehar,2019,6,25.327732700338107
Palamu,2019,6,27.636560399108205
Pashchim Singhbhum,2019,6,24.743033148939755
Seraikela_Kharsawan,2019,6,25.165966121872383
Simdega,2019,6,25.41040944589947
Deoghar,2019,6,25.526449703883355
Godda,2019,6,26.744942142177596
Lohardaga,2019,6,23.768286456331076
Ranchi,2019,6,24.42644943417652
Dhanbad,2019,6,25.114561385621716
Purba Singhbhum,2019,7,24.86665416215036
Bokaro,2019,7,24.85589996697557
Chatra,2019,7,24.47080713916195
Garhwa,2019,7,25.2473490570077
Giridih,2019,7,25.190482954390387
Hazaribag,2019,7,23.74994403080497
Koderma,2019,7,25.804606851272105
Pakur,2019,7,26.47512082171845
Sahibganj,2019,7,26.641484659079723
Dumka,2019,7,25.528461806662204
Gumla,2019,7,22.965001677512475
Jamtara,2019,7,25.881731807869357
Latehar,2019,7,23.58660906399079
Palamu,2019,7,25.228723973986718
Pashchim Singhbhum,2019,7,23.55799460691021
Seraikela_Kharsawan,2019,7,25.095759674913182
Simdega,2019,7,24.3200119214553
Deoghar,2019,7,25.751774992883707
Godda,2019,7,26.695666293628847
Lohardaga,2019,7,22.2659318212028
Ranchi,2019,7,23.18642889599823
Dhanbad,2019,7,25.391753853646055
Purba Singhbhum,2019,8,24.27384286459882
Bokaro,2019,8,23.592802315109235
Chatra,2019,8,23.34933522435109
Garhwa,2019,8,23.86117066892397
Giridih,2019,8,24.08550619832717
Hazaribag,2019,8,22.787974783659685
Koderma,2019,8,24.014081198732395
Pakur,2019,8,25.568335754640817
Sahibganj,2019,8,26.050513714835684
Dumka,2019,8,25.063281755134398
Gumla,2019,8,21.534900775803532
Jamtara,2019,8,24.81767207274998
Latehar,2019,8,22.619615220029566
Palamu,2019,8,24.76073265461212
Pashchim Singhbhum,2019,8,22.457968355815595
Seraikela_Kharsawan,2019,8,23.732461441648987
Simdega,2019,8,22.730417159560112
Deoghar,2019,8,24.965374556525337
Godda,2019,8,25.821213037001385
Lohardaga,2019,8,21.19013628355273
Ranchi,2019,8,22.2239777069587
Dhanbad,2019,8,24.3532062545593
Purba Singhbhum,2019,9,24.391245814479134
Bokaro,2019,9,24.666654856218134
Chatra,2019,9,22.197115015219
Garhwa,2019,9,21.22229139978095
Giridih,2019,9,23.271342532700864
Hazaribag,2019,9,22.560359887166648
Koderma,2019,9,23.141149659406956
Pakur,2019,9,24.16555285295806
Sahibganj,2019,9,23.715458851200793
Dumka,2019,9,24.065223125167446
Gumla,2019,9,20.97630297570804
Jamtara,2019,9,25.67876689255977
Latehar,2019,9,21.022815400052405
Palamu,2019,9,21.69533756926484
Pashchim Singhbhum,2019,9,22.75301162535755
Seraikela_Kharsawan,2019,9,24.626260592846897
Simdega,2019,9,22.44186645493183
Deoghar,2019,9,24.791491665140683
Godda,2019,9,23.60028223006796
Lohardaga,2019,9,20.30755912514042
Ranchi,2019,9,22.012699407202675
Dhanbad,2019,9,25.436460759276752
Purba Singhbhum,2019,10,21.62534084880278
Bokaro,2019,10,20.675702546022386
Chatra,2019,10,20.094537691639
Garhwa,2019,10,20.47046634783567
Giridih,2019,10,20.799453871034817
Hazaribag,2019,10,19.665420390435354
Koderma,2019,10,20.373464366488037
Pakur,2019,10,21.68569168341387
Sahibganj,2019,10,22.17305091383956
Dumka,2019,10,21.10932570447103
Gumla,2019,10,18.804882732507295
Jamtara,2019,10,21.75323382966552
Latehar,2019,10,19.124748528571143
Palamu,2019,10,20.879372442160935
Pashchim Singhbhum,2019,10,20.63387272547642
Seraikela_Kharsawan,2019,10,21.6976352110525
Simdega,2019,10,20.79101399867853
Deoghar,2019,10,21.244202442884248
Godda,2019,10,21.801281174372118
Lohardaga,2019,10,17.924795558325435
Ranchi,2019,10,19.154117540105062
Dhanbad,2019,10,21.56433165366932
Purba Singhbhum,2019,11,19.025987289313594
Bokaro,2019,11,17.620037517597083
Chatra,2019,11,15.986486324675388
Garhwa,2019,11,16.461194366600818
Giridih,2019,11,17.27165591026444
Hazaribag,2019,11,16.270534007959046
Koderma,2019,11,16.82049385320244
Pakur,2019,11,18.529117988928302
Sahibganj,2019,11,18.760283326197772
Dumka,2019,11,18.167953527351152
Gumla,2019,11,15.459797845244099
Jamtara,2019,11,18.400373593439898
Latehar,2019,11,15.630779719007798
Palamu,2019,11,16.539142048797178
Pashchim Singhbhum,2019,11,17.85699210996152
Seraikela_Kharsawan,2019,11,18.88738157705627
Simdega,2019,11,17.845349776829206
Deoghar,2019,11,17.719051748641164
Godda,2019,11,18.095323219935587
Lohardaga,2019,11,14.57019754483739
Ranchi,2019,11,16.28460318393821
Dhanbad,2019,11,18.378730465335487
Purba Singhbhum,2019,12,14.083926322409717
Bokaro,2019,12,12.04296930321796
Chatra,2019,12,10.144337999696006
Garhwa,2019,12,10.7690858178469
Giridih,2019,12,11.221485480281341
Hazaribag,2019,12,10.635828497138696
Koderma,2019,12,10.421635625898547
Pakur,2019,12,12.309219489620034
Sahibganj,2019,12,12.277298599061961
Dumka,2019,12,12.187453294507199
Gumla,2019,12,11.06877369709477
Jamtara,2019,12,12.71401013948966
Latehar,2019,12,10.570280933533805
Palamu,2019,12,10.759647840171295
Pashchim Singhbhum,2019,12,12.97786737929168
Seraikela_Kharsawan,2019,12,13.800548658623576
Simdega,2019,12,13.374480721118152
Deoghar,2019,12,11.674279852546615
Godda,2019,12,11.471310951422193
Lohardaga,2019,12,9.82780845338131
Ranchi,2019,12,11.139656985296396
Dhanbad,2019,12,12.781589853457904
Purba Singhbhum,2020,1,13.960342517638663
Bokaro,2020,1,12.077299642452278
Chatra,2020,1,10.71474704749702
Garhwa,2020,1,10.817598334132908
Giridih,2020,1,11.551159141814312
Hazaribag,2020,1,11.073012484648958
Koderma,2020,1,11.010858066076445
Pakur,2020,1,12.269558451444246
Sahibganj,2020,1,11.940437599992276
Dumka,2020,1,12.278584402656122
Gumla,2020,1,11.066353243979043
Jamtara,2020,1,12.653409786416411
Latehar,2020,1,10.562814318331556
Palamu,2020,1,10.937849109072646
Pashchim Singhbhum,2020,1,13.369644940784797
Seraikela_Kharsawan,2020,1,13.96360114084116
Simdega,2020,1,13.3882070283348
Deoghar,2020,1,11.84817511045163
Godda,2020,1,11.363315596167917
Lohardaga,2020,1,9.945455119618194
Ranchi,2020,1,11.48244753067191
Dhanbad,2020,1,12.534663064529981
Purba Singhbhum,2020,2,16.030273363365684
Bokaro,2020,2,14.02138939067387
Chatra,2020,2,12.388925704781618
Garhwa,2020,2,13.08992720569665
Giridih,2020,2,13.401546974094204
Hazaribag,2020,2,12.769446763064408
Koderma,2020,2,12.694740195354026
Pakur,2020,2,14.496047637031825
Sahibganj,2020,2,14.396741249770672
Dumka,2020,2,14.39684193756388
Gumla,2020,2,12.7658846458084
Jamtara,2020,2,14.58798477396195
Latehar,2020,2,12.523071971354318
Palamu,2020,2,13.0507257428924
Pashchim Singhbhum,2020,2,14.827244958449002
Seraikela_Kharsawan,2020,2,15.220788304412324
Simdega,2020,2,15.063197302937136
